#ies_format_version: 1.0
#file: 20250724_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250724;	161748;	1753354068.000;	       err32
20250724;	161752;	1753354072.000;	       err32
20250724;	161756;	1753354076.000;	       err32
20250724;	161800;	1753354080.000;	       err32
20250724;	161804;	1753354084.000;	       err32
20250724;	161808;	1753354088.000;	       err32
20250724;	161812;	1753354092.000;	       err32
20250724;	161816;	1753354096.000;	       err32
20250724;	161820;	1753354100.000;	       err32
20250724;	161824;	1753354104.000;	       err32
20250724;	161828;	1753354108.000;	       err32
20250724;	161832;	1753354112.000;	       err32
20250724;	161836;	1753354116.000;	       err32
20250724;	161840;	1753354120.000;	       err32
20250724;	161844;	1753354124.000;	       err32
20250724;	161848;	1753354128.000;	       err32
20250724;	161852;	1753354132.000;	       err32
20250724;	161856;	1753354136.000;	       err32
20250724;	161900;	1753354140.000;	       err32
20250724;	161904;	1753354144.000;	       err32
20250724;	161908;	1753354148.000;	       err32
20250724;	161912;	1753354152.000;	       err32
20250724;	161916;	1753354156.000;	       err32
20250724;	161920;	1753354160.000;	       err32
20250724;	161924;	1753354164.000;	       err32
20250724;	161928;	1753354168.000;	       err32
20250724;	161932;	1753354172.000;	       err32
20250724;	161936;	1753354176.000;	       err32
20250724;	161940;	1753354180.000;	       err32
20250724;	161944;	1753354184.000;	       err32
20250724;	161948;	1753354188.000;	       err32
20250724;	161952;	1753354192.000;	       err32
20250724;	161956;	1753354196.000;	       err32
20250724;	162000;	1753354200.000;	       err32
20250724;	162004;	1753354204.000;	       err32
20250724;	162008;	1753354208.000;	       err32
20250724;	162012;	1753354212.000;	       err32
20250724;	162016;	1753354216.000;	       err32
20250724;	162020;	1753354220.000;	       err32
20250724;	162024;	1753354224.000;	       err32
20250724;	162028;	1753354228.000;	       err32
20250724;	162032;	1753354232.000;	       err32
20250724;	162036;	1753354236.000;	       err32
20250724;	162040;	1753354240.000;	       err32
20250724;	162044;	1753354244.000;	       err32
20250724;	162048;	1753354248.000;	       err32
20250724;	162052;	1753354252.000;	       err32
20250724;	162056;	1753354256.000;	       err32
20250724;	162100;	1753354260.000;	       err32
20250724;	162104;	1753354264.000;	       err32
20250724;	162108;	1753354268.000;	       err32
20250724;	162112;	1753354272.000;	       err32
20250724;	162116;	1753354276.000;	       err32
20250724;	162120;	1753354280.000;	       err32
20250724;	162124;	1753354284.000;	       err32
20250724;	162128;	1753354288.000;	       err32
20250724;	162132;	1753354292.000;	       err32
20250724;	162136;	1753354296.000;	       err32
20250724;	162140;	1753354300.000;	       err32
20250724;	162144;	1753354304.000;	       err32
20250724;	162148;	1753354308.000;	       err32
20250724;	162152;	1753354312.000;	       err32
20250724;	162156;	1753354316.000;	       err32
20250724;	162200;	1753354320.000;	       err32
20250724;	162204;	1753354324.000;	       err32
20250724;	162208;	1753354328.000;	       err32
20250724;	162212;	1753354332.000;	       err32
20250724;	162216;	1753354336.000;	       err32
20250724;	162220;	1753354340.000;	       err32
20250724;	162224;	1753354344.000;	       err32
20250724;	162228;	1753354348.000;	       err32
20250724;	162232;	1753354352.000;	       err32
20250724;	162236;	1753354356.000;	       err32
20250724;	162240;	1753354360.000;	       err32
20250724;	162244;	1753354364.000;	       err32
20250724;	162248;	1753354368.000;	       err32
20250724;	162252;	1753354372.000;	       err32
20250724;	162256;	1753354376.000;	       err32
20250724;	162300;	1753354380.000;	       err32
20250724;	162304;	1753354384.000;	       err32
20250724;	162308;	1753354388.000;	       err32
20250724;	162312;	1753354392.000;	       err32
20250724;	162316;	1753354396.000;	       err32
20250724;	162320;	1753354400.000;	       err32
20250724;	162324;	1753354404.000;	       err32
20250724;	162328;	1753354408.000;	       err32
20250724;	162332;	1753354412.000;	       err32
20250724;	162336;	1753354416.000;	       err32
20250724;	162340;	1753354420.000;	       err32
20250724;	162344;	1753354424.000;	       err32
20250724;	162348;	1753354428.000;	       err32
20250724;	162352;	1753354432.000;	       err32
20250724;	162356;	1753354436.000;	       err32
20250724;	162400;	1753354440.000;	       err32
20250724;	162404;	1753354444.000;	       err32
20250724;	162408;	1753354448.000;	       err32
20250724;	162412;	1753354452.000;	       err32
20250724;	162416;	1753354456.000;	       err32
20250724;	162420;	1753354460.000;	       err32
20250724;	162424;	1753354464.000;	       err32
20250724;	162428;	1753354468.000;	       err32
20250724;	162432;	1753354472.000;	           0
20250724;	162436;	1753354476.000;	           0
20250724;	162440;	1753354480.000;	         102
20250724;	162444;	1753354484.000;	         103
20250724;	162448;	1753354488.000;	         104
20250724;	162452;	1753354492.000;	         105
20250724;	162456;	1753354496.000;	         106
20250724;	162500;	1753354500.000;	         106
20250724;	162504;	1753354504.000;	         107
20250724;	162508;	1753354508.000;	         108
20250724;	162512;	1753354512.000;	         109
20250724;	162516;	1753354516.000;	         110
20250724;	162520;	1753354520.000;	         110
20250724;	162524;	1753354524.000;	         111
20250724;	162528;	1753354528.000;	         112
20250724;	162532;	1753354532.000;	         113
20250724;	162536;	1753354536.000;	         114
20250724;	162540;	1753354540.000;	         114
20250724;	162544;	1753354544.000;	         115
20250724;	162548;	1753354548.000;	         116
20250724;	162552;	1753354552.000;	         117
20250724;	162556;	1753354556.000;	         118
20250724;	162600;	1753354560.000;	         118
20250724;	162604;	1753354564.000;	         119
20250724;	162608;	1753354568.000;	         120
20250724;	162612;	1753354572.000;	         121
20250724;	162616;	1753354576.000;	         122
20250724;	162620;	1753354580.000;	         122
20250724;	162624;	1753354584.000;	         123
20250724;	162628;	1753354588.000;	         124
20250724;	162632;	1753354592.000;	         125
20250724;	162636;	1753354596.000;	         126
20250724;	162640;	1753354600.000;	         126
20250724;	162644;	1753354604.000;	         127
20250724;	162648;	1753354608.000;	         128
20250724;	162652;	1753354612.000;	         129
20250724;	162656;	1753354616.000;	         130
20250724;	162700;	1753354620.000;	         130
20250724;	162704;	1753354624.000;	         131
20250724;	162708;	1753354628.000;	         132
20250724;	162712;	1753354632.000;	         133
20250724;	162716;	1753354636.000;	         134
20250724;	162720;	1753354640.000;	         134
20250724;	162724;	1753354644.000;	         135
20250724;	162728;	1753354648.000;	         136
20250724;	162732;	1753354652.000;	         137
20250724;	162736;	1753354656.000;	         138
20250724;	162740;	1753354660.000;	         138
20250724;	162744;	1753354664.000;	         139
20250724;	162748;	1753354668.000;	         140
20250724;	162752;	1753354672.000;	         141
20250724;	162756;	1753354676.000;	         142
20250724;	162800;	1753354680.000;	         142
20250724;	162804;	1753354684.000;	         143
20250724;	162808;	1753354688.000;	         144
20250724;	162812;	1753354692.000;	         145
20250724;	162816;	1753354696.000;	         146
20250724;	162820;	1753354700.000;	         146
20250724;	162824;	1753354704.000;	         147
20250724;	162828;	1753354708.000;	         148
20250724;	162832;	1753354712.000;	         149
20250724;	162836;	1753354716.000;	         150
20250724;	162840;	1753354720.000;	         150
20250724;	162844;	1753354724.000;	         151
20250724;	162848;	1753354728.000;	         152
20250724;	162852;	1753354732.000;	         153
20250724;	162856;	1753354736.000;	         154
20250724;	162900;	1753354740.000;	         154
20250724;	162904;	1753354744.000;	         155
20250724;	162908;	1753354748.000;	         156
20250724;	162912;	1753354752.000;	         157
20250724;	162916;	1753354756.000;	         158
20250724;	162920;	1753354760.000;	         158
20250724;	162924;	1753354764.000;	         159
20250724;	162928;	1753354768.000;	         160
20250724;	162932;	1753354772.000;	         161
20250724;	162936;	1753354776.000;	         162
20250724;	162940;	1753354780.000;	         162
20250724;	162944;	1753354784.000;	         163
20250724;	162948;	1753354788.000;	         164
20250724;	162952;	1753354792.000;	         165
20250724;	162956;	1753354796.000;	         166
20250724;	163000;	1753354800.000;	         166
20250724;	163004;	1753354804.000;	         167
20250724;	163008;	1753354808.000;	         168
20250724;	163012;	1753354812.000;	         169
20250724;	163016;	1753354816.000;	         170
20250724;	163020;	1753354820.000;	         170
20250724;	163024;	1753354824.000;	         171
20250724;	163028;	1753354828.000;	         172
20250724;	163032;	1753354832.000;	         173
20250724;	163036;	1753354836.000;	         174
20250724;	163040;	1753354840.000;	         174
20250724;	163044;	1753354844.000;	         175
20250724;	163048;	1753354848.000;	         176
20250724;	163052;	1753354852.000;	         177
20250724;	163056;	1753354856.000;	         178
20250724;	163100;	1753354860.000;	         178
20250724;	163104;	1753354864.000;	         179
20250724;	163108;	1753354868.000;	         180
20250724;	163112;	1753354872.000;	         181
20250724;	163116;	1753354876.000;	         182
20250724;	163120;	1753354880.000;	         182
20250724;	163124;	1753354884.000;	         183
20250724;	163128;	1753354888.000;	         184
20250724;	163132;	1753354892.000;	         185
20250724;	163136;	1753354896.000;	         186
20250724;	163140;	1753354900.000;	         186
20250724;	163144;	1753354904.000;	         187
20250724;	163148;	1753354908.000;	         188
20250724;	163152;	1753354912.000;	         189
20250724;	163156;	1753354916.000;	         190
20250724;	163200;	1753354920.000;	         190
20250724;	163204;	1753354924.000;	         191
20250724;	163208;	1753354928.000;	         192
20250724;	163212;	1753354932.000;	         193
20250724;	163216;	1753354936.000;	         194
20250724;	163220;	1753354940.000;	         194
20250724;	163224;	1753354944.000;	         195
20250724;	163228;	1753354948.000;	         196
20250724;	163232;	1753354952.000;	         197
20250724;	163236;	1753354956.000;	         198
20250724;	163240;	1753354960.000;	         198
20250724;	163244;	1753354964.000;	         199
20250724;	163248;	1753354968.000;	         200
20250724;	163252;	1753354972.000;	         201
20250724;	163256;	1753354976.000;	         202
20250724;	163300;	1753354980.000;	         202
20250724;	163304;	1753354984.000;	         203
20250724;	163308;	1753354988.000;	         204
20250724;	163312;	1753354992.000;	         205
20250724;	163316;	1753354996.000;	         206
20250724;	163320;	1753355000.000;	         206
20250724;	163324;	1753355004.000;	         207
20250724;	163328;	1753355008.000;	         208
20250724;	163332;	1753355012.000;	         209
20250724;	163336;	1753355016.000;	         210
20250724;	163340;	1753355020.000;	         210
20250724;	163344;	1753355024.000;	         211
20250724;	163348;	1753355028.000;	         212
20250724;	163352;	1753355032.000;	         213
20250724;	163356;	1753355036.000;	         214
20250724;	163400;	1753355040.000;	         214
20250724;	163404;	1753355044.000;	         215
20250724;	163408;	1753355048.000;	         216
20250724;	163412;	1753355052.000;	         217
20250724;	163416;	1753355056.000;	         218
20250724;	163420;	1753355060.000;	         218
20250724;	163424;	1753355064.000;	         219
20250724;	163428;	1753355068.000;	         220
20250724;	163432;	1753355072.000;	         221
20250724;	163436;	1753355076.000;	         222
20250724;	163440;	1753355080.000;	         222
20250724;	163444;	1753355084.000;	         223
20250724;	163448;	1753355088.000;	         224
20250724;	163452;	1753355092.000;	         225
20250724;	163456;	1753355096.000;	         226
20250724;	163500;	1753355100.000;	         226
20250724;	163504;	1753355104.000;	         227
20250724;	163508;	1753355108.000;	         228
20250724;	163512;	1753355112.000;	         229
20250724;	163516;	1753355116.000;	         230
20250724;	163520;	1753355120.000;	         230
20250724;	163524;	1753355124.000;	         231
20250724;	163528;	1753355128.000;	         232
20250724;	163532;	1753355132.000;	         233
20250724;	163536;	1753355136.000;	         234
20250724;	163540;	1753355140.000;	         234
20250724;	163544;	1753355144.000;	         235
20250724;	163548;	1753355148.000;	         236
20250724;	163552;	1753355152.000;	         237
20250724;	163556;	1753355156.000;	         238
20250724;	163600;	1753355160.000;	         238
20250724;	163604;	1753355164.000;	         239
20250724;	163608;	1753355168.000;	         240
20250724;	163612;	1753355172.000;	         241
20250724;	163616;	1753355176.000;	         242
20250724;	163620;	1753355180.000;	         242
20250724;	163624;	1753355184.000;	         243
20250724;	163628;	1753355188.000;	         244
20250724;	163632;	1753355192.000;	         245
20250724;	163636;	1753355196.000;	         246
20250724;	163640;	1753355200.000;	         246
20250724;	163644;	1753355204.000;	         247
20250724;	163648;	1753355208.000;	         248
20250724;	163652;	1753355212.000;	         249
20250724;	163656;	1753355216.000;	         250
20250724;	163700;	1753355220.000;	         250
20250724;	163704;	1753355224.000;	         251
20250724;	163708;	1753355228.000;	         252
20250724;	163712;	1753355232.000;	         253
20250724;	163716;	1753355236.000;	         254
20250724;	163720;	1753355240.000;	         254
20250724;	163724;	1753355244.000;	         255
20250724;	163728;	1753355248.000;	         256
20250724;	163732;	1753355252.000;	         257
20250724;	163736;	1753355256.000;	         258
20250724;	163740;	1753355260.000;	         258
20250724;	163744;	1753355264.000;	         259
20250724;	163748;	1753355268.000;	         260
20250724;	163752;	1753355272.000;	         261
20250724;	163756;	1753355276.000;	         262
20250724;	163800;	1753355280.000;	         262
20250724;	163804;	1753355284.000;	         263
20250724;	163808;	1753355288.000;	         264
20250724;	163812;	1753355292.000;	         265
